;0,00;0,05;0,10;0,15;0,20;0,25;0,30;0,35;0,40;0,45;0,50;0,55;0,60;0,65;0,70;0,75;0,80;0,85;0,90;0,95;
0,00;0,500000;0,501250;0,502500;0,503750;0,505000;0,506250;0,507499;0,508749;0,509999;0,511248;0,512497;0,513747;0,514996;0,516244;0,517493;0,518741;0,519989;0,521237;0,522485;0,523732;
0,05;0,508749;0,509999;0,511248;0,512497;0,513747;0,514996;0,516244;0,517493;0,518741;0,519989;0,521237;0,522485;0,523732;0,524979;0,526226;0,527472;0,528718;0,529964;0,531209;0,532454;
0,10;0,517493;0,518741;0,519989;0,521237;0,522485;0,523732;0,524979;0,526226;0,527472;0,528718;0,529964;0,531209;0,532454;0,533699;0,534943;0,536187;0,537430;0,538673;0,539915;0,541157;
0,15;0,526226;0,527472;0,528718;0,529964;0,531209;0,532454;0,533699;0,534943;0,536187;0,537430;0,538673;0,539915;0,541157;0,542398;0,543639;0,544879;0,546119;0,547358;0,548596;0,549834;
0,20;0,534943;0,536187;0,537430;0,538673;0,539915;0,541157;0,542398;0,543639;0,544879;0,546119;0,547358;0,548596;0,549834;0,551071;0,552308;0,553544;0,554779;0,556014;0,557248;0,558481;
0,25;0,543639;0,544879;0,546119;0,547358;0,548596;0,549834;0,551071;0,552308;0,553544;0,554779;0,556014;0,557248;0,558481;0,559714;0,560945;0,562177;0,563407;0,564636;0,565865;0,567093;
0,30;0,552308;0,553544;0,554779;0,556014;0,557248;0,558481;0,559714;0,560945;0,562177;0,563407;0,564636;0,565865;0,567093;0,568320;0,569546;0,570772;0,571996;0,573220;0,574443;0,575664;
0,35;0,560945;0,562177;0,563407;0,564636;0,565865;0,567093;0,568320;0,569546;0,570772;0,571996;0,573220;0,574443;0,575664;0,576885;0,578105;0,579324;0,580542;0,581759;0,582975;0,584191;
0,40;0,569546;0,570772;0,571996;0,573220;0,574443;0,575664;0,576885;0,578105;0,579324;0,580542;0,581759;0,582975;0,584191;0,585405;0,586618;0,587830;0,589040;0,590250;0,591459;0,592667;
0,45;0,578105;0,579324;0,580542;0,581759;0,582975;0,584191;0,585405;0,586618;0,587830;0,589040;0,590250;0,591459;0,592667;0,593873;0,595078;0,596283;0,597486;0,598688;0,599888;0,601088;
0,50;0,586618;0,587830;0,589040;0,590250;0,591459;0,592667;0,593873;0,595078;0,596283;0,597486;0,598688;0,599888;0,601088;0,602286;0,603483;0,604679;0,605874;0,607067;0,608259;0,609450;
0,55;0,595078;0,596283;0,597486;0,598688;0,599888;0,601088;0,602286;0,603483;0,604679;0,605874;0,607067;0,608259;0,609450;0,610639;0,611827;0,613014;0,614200;0,615384;0,616567;0,617748;
0,60;0,603483;0,604679;0,605874;0,607067;0,608259;0,609450;0,610639;0,611827;0,613014;0,614200;0,615384;0,616567;0,617748;0,618928;0,620106;0,621284;0,622459;0,623634;0,624806;0,625978;
0,65;0,611827;0,613014;0,614200;0,615384;0,616567;0,617748;0,618928;0,620106;0,621284;0,622459;0,623634;0,624806;0,625978;0,627148;0,628316;0,629483;0,630649;0,631812;0,632975;0,634136;
0,70;0,620106;0,621284;0,622459;0,623634;0,624806;0,625978;0,627148;0,628316;0,629483;0,630649;0,631812;0,632975;0,634136;0,635295;0,636453;0,637609;0,638763;0,639916;0,641067;0,642217;
0,75;0,628316;0,629483;0,630649;0,631812;0,632975;0,634136;0,635295;0,636453;0,637609;0,638763;0,639916;0,641067;0,642217;0,643365;0,644512;0,645656;0,646799;0,647941;0,649081;0,650219;
0,80;0,636453;0,637609;0,638763;0,639916;0,641067;0,642217;0,643365;0,644512;0,645656;0,646799;0,647941;0,649081;0,650219;0,651355;0,652489;0,653622;0,654753;0,655883;0,657010;0,658136;
0,85;0,644512;0,645656;0,646799;0,647941;0,649081;0,650219;0,651355;0,652489;0,653622;0,654753;0,655883;0,657010;0,658136;0,659260;0,660383;0,661503;0,662622;0,663739;0,664854;0,665967;
0,90;0,652489;0,653622;0,654753;0,655883;0,657010;0,658136;0,659260;0,660383;0,661503;0,662622;0,663739;0,664854;0,665967;0,667078;0,668188;0,669295;0,670401;0,671505;0,672607;0,673707;
0,95;0,660383;0,661503;0,662622;0,663739;0,664854;0,665967;0,667078;0,668188;0,669295;0,670401;0,671505;0,672607;0,673707;0,674805;0,675902;0,676996;0,678088;0,679179;0,680267;0,681354;
